base_coin,filter_decision,filter_reason,vol_filter_decision,vol_filter_reason,vol_cutoff,vol_quantile,std_spread,std_spread_long,std_spread_short,std_status,n_ticks,days_with_ticks,vol_window_start,vol_window_end,market_cap_usd,median_rel_vol,p99_max_clean,had_entry_tail,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_n_ticks,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,p99_max,p95_max,spread_window_start,spread_window_end,spread_joined,had_soft_tail,log_cap,log_median_rel_vol,log_fitted,log_residual,fitted_median_rel_vol,cap_cutoff_usd,mean_spread_long,mean_spread_short,std_present,std_usable,vol_min_ticks
UB,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0917011021947089,0.0890181054929561,0.0917011021947089,ok,12099780.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,308469038.0,0.03214025015567365,0.17679625765164134,False,ok,True,unibase,UB-USDT-SWAP,UBUSDT,1e-05,1.0,1.0,1e-05,10.0,10.0,5,yes,Unibase,markets_max_mcap,1,unibase,10439084.0,308469038.0,,30,30,30,30,0.0811957280933546,1.9490566833154819,9914272.0466,25046368.13466667,2026-08-05,2026-09-03,unibase,Unibase,2026-08-05,2026-09-03,13632526.0,29.0,0.11604328478964372,0.17679625765164134,0.049134948997293384,0.12230726947139331,0.17679625765164134,0.12230726947139331,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,19.547132033226006,-3.4376461353902523,-3.8580059083184617,0.42035977292820936,0.02111005296090718,200000000.0,-0.0883048515162147,-0.0133163018611487,True,True,10000
UMA,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0662412251427995,0.0621023123829469,0.0662412251427995,ok,2146223.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,33680917.0,0.009939660510133974,0.1392558823529409,False,ok,True,uma,UMA-USDT-SWAP,UMAUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,UMA,markets_max_mcap,1,uma,7445982.0,33680917.0,,30,30,30,30,0.012171578260542411,0.6653926367064773,334776.88065000006,409949.9171523334,2026-08-05,2026-09-03,uma,UMA,2026-08-05,2026-09-03,2277191.0,29.0,0.1392558823529409,0.06224961512592452,0.0815317009345796,0.029974401330136922,0.1392558823529409,0.0815317009345796,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.33244197380861,-4.611222412806975,-3.1612450816187057,-1.4499773311882693,0.042372950441279145,200000000.0,-0.0234717178079151,-0.0725591851421602,True,True,10000
UNI,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0328230884601426,0.0299518208690632,0.0328230884601426,ok,16338636.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,3913778521.0,0.017998423388327446,0.0689573336565416,False,ok,True,uniswap,UNI-USDT-SWAP,UNIUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,no,Uniswap,markets_max_mcap,5,"uniswap,linea-bridged-uni-linea,uni,unicorn-token,uniswap-wormhole",921433128.0,3913778521.0,,30,30,30,30,0.028005209358548847,0.9880474167680833,70441842.8691,109606186.86359666,2026-08-05,2026-09-03,uniswap,Uniswap,2026-08-05,2026-09-03,18496526.0,29.0,0.0009891978430084884,0.0689573336565416,0.0006475275742760877,0.046317607717376766,0.0689573336565416,0.046317607717376766,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,22.08776911796256,-4.017471114459524,-4.657312514666248,0.6398414002067243,0.009491937597351716,200000000.0,-0.0442546395772197,-0.0081366472884536,True,True,10000
USELESS,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1189618948706303,0.1189618948706303,0.1102729947351496,ok,8266696.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,188131270.0,0.03386380537382222,0.13858701029664092,False,ok,True,useless-3,USELESS-USDT-SWAP,USELESSUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Useless Coin,markets_max_mcap,2,"useless-3,useless-coin",131073548.0,188131270.0,,30,30,30,30,0.18533308701516585,2.112821932010944,6370840.71201,34866949.033183664,2026-08-05,2026-09-03,useless-3,Useless Coin,2026-08-05,2026-09-03,9157318.0,29.0,0.13858701029664092,0.13847198319327708,0.09166066906264439,0.08056605114311494,0.13858701029664092,0.09166066906264439,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.05265052181567,-3.3854085230685307,-3.702437708058131,0.3170291849896003,0.024663331129779434,200000000.0,-0.0662022572775711,-0.0655965928145169,True,True,10000
VANA,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0917427621493902,0.0916530704015974,0.0917427621493902,ok,4099962.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,28135814.0,0.018694128364670735,0.15135544198895032,False,ok,True,vana,VANA-USDT-SWAP,VANAUSDT,0.001,1.0,1.0,0.0001,0.01,0.01,5,yes,Vana,markets_max_mcap,1,vana,1305327.0,28135814.0,,30,30,30,30,0.02171702707138074,0.4523810685053579,525974.5185605,611026.2343133334,2026-08-05,2026-09-03,vana,Vana,2026-08-05,2026-09-03,4538833.0,29.0,0.15135544198895032,0.08116954182429559,0.10204437940379427,0.039934692950066145,0.15135544198895032,0.10204437940379427,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.15255384236631,-3.9795457956212306,-3.104650705062835,-0.8748950905583954,0.044840178271430345,200000000.0,-0.0476899565717635,-0.0981414729582288,True,True,10000
VIRTUAL,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0880188403648939,0.0880188403648939,0.0727272298928371,ok,9460525.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,467649595.0,0.02696049877558431,0.11593387441597025,False,ok,True,virtual-protocol,VIRTUAL-USDT-SWAP,VIRTUALUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Virtuals Protocol,markets_max_mcap,1,virtual-protocol,52303040.0,467649595.0,,30,30,30,30,0.03469303256091419,0.7056387520807229,12608066.3334,16224182.626433332,2026-08-05,2026-09-03,virtual-protocol,Virtuals Protocol,2026-08-05,2026-09-03,10349510.0,29.0,0.04948812940319064,0.11593387441597025,0.01648292020861921,0.08790267451313781,0.11593387441597025,0.08790267451313781,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.96322984481217,-3.613382492531111,-3.9889139123328023,0.37553141980169125,0.018519817346128422,200000000.0,-0.0631707021285062,0.0181701599230085,True,True,10000
VVV,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0541085637864897,0.0541085637864897,0.0527906854657434,ok,9582547.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,817707940.0,0.009594657395487684,0.11833555075149274,False,ok,True,venice-token,VVV-USDT-SWAP,VVVUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,no,Venice Token,markets_max_mcap,1,venice-token,14922024.0,817707940.0,,30,30,30,30,0.014436771624439652,0.7559179871135776,7845627.53387,11805062.785270998,2026-08-05,2026-09-03,venice-token,Venice Token,2026-08-05,2026-09-03,10233224.0,29.0,0.07021408135593206,0.11833555075149274,0.034210485744984455,0.07787465559333802,0.11833555075149274,0.07787465559333802,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.522015789247714,-4.646548856727172,-4.164712848593679,-0.48183600813349337,0.015534174919898669,200000000.0,-0.0581898502278566,-0.004689630927547,True,True,10000
WAL,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.3809672535912139,0.3809672535912139,0.3760345714290453,ok,3777636.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,66607172.0,0.013093834906397168,1.3393746834061138,True,ok,True,walrus-2,WAL-USDT-SWAP,WALUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Walrus,markets_max_mcap,1,walrus-2,3832883.0,66607172.0,,30,30,30,30,0.04157319183899595,2.219936367962924,872143.31375,2769072.739409,2026-08-05,2026-09-03,walrus-2,Walrus,2026-08-05,2026-09-03,3946880.0,29.0,1.3393746834061138,-0.04061294431554515,1.1033393626570915,-0.08422480334403282,1.3393746834061138,1.1033393626570915,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.0143228174004,-4.335613777382637,-3.3757707477594234,-0.9598430296232134,0.034191754934707594,200000000.0,0.2499599876677809,-0.4033202994769232,True,True,10000
WCT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0745979461471974,0.0745979461471974,0.0603761963800006,ok,2425331.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,17005304.0,0.04539457116350287,0.1388632823235472,False,ok,True,connect-token-wct,WCT-USDT-SWAP,WCTUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,WalletConnect Token,markets_max_mcap,1,connect-token-wct,5426814.0,17005304.0,,30,30,30,30,0.05189418827825718,0.5262101283860043,771948.482585,882476.4475049999,2026-08-05,2026-09-03,connect-token-wct,WalletConnect Token,2026-08-05,2026-09-03,2641778.0,29.0,0.1388632823235472,0.025640830658331924,0.09636967784066157,-0.025076175720014898,0.1388632823235472,0.09636967784066157,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,16.649035853358612,-3.092362758981254,-2.9462395500628924,-0.1461232089183615,0.05253689732414933,200000000.0,-0.0098214134870741,-0.1197965716080984,True,True,10000
WET,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0984772026252654,0.0984772026252654,0.0963092886647922,ok,2221089.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,14333125.0,0.037652317787293416,0.2516731677018639,False,ok,True,humidifi,WET-USDT-SWAP,WETUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,HumidiFi,markets_max_mcap,1,humidifi,997376.0,14333125.0,,30,30,30,30,0.05463703939010742,0.6305872109076396,539675.377385,783119.5152083334,2026-08-05,2026-09-03,humidifi,HumidiFi,2026-08-05,2026-09-03,2330387.0,29.0,0.2516731677018639,0.0008086548791401215,0.18896989312361365,-0.06821641255605355,0.2516731677018639,0.18896989312361365,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,16.478083850000374,-3.2793607652155647,-2.892456557413708,-0.3869042078018565,0.05543985400930736,200000000.0,0.0244529214283988,-0.217486919582692,True,True,10000
WIF,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0609008011277432,0.0599751987601552,0.0609008011277432,ok,10872198.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,214186643.0,0.059311255509056186,0.0970277258666662,False,ok,True,dogwifcoin,WIF-USDT-SWAP,WIFUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,dogwifhat,markets_max_mcap,7,"dogwifcoin,robinwifhat,dogwifhat-base,dogwifhood,wif-on-eth,wif-secondchance,world-is-flat",60695737.0,214186643.0,,30,30,30,30,0.09297833918846037,0.7938391734190083,12703678.709600002,19914718.342491664,2026-08-05,2026-09-03,dogwifcoin,dogwifhat,2026-08-05,2026-09-03,11689308.0,29.0,0.05612714086573819,0.0970277258666662,0.014991541024362343,0.05064782664664936,0.0970277258666662,0.05064782664664936,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.182358356423894,-2.824956184765835,-3.743244925161383,0.918288740395548,0.02367714776908909,200000000.0,-0.0772854504205752,-0.0362829589537339,True,True,10000
WLD,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0318085943217958,0.0313381826524179,0.0318085943217958,ok,20767070.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,1455877553.0,0.07572536650822997,0.051111160077883314,False,ok,True,worldcoin-wld,WLD-USDT-SWAP,WLDUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,no,Worldcoin,markets_max_mcap,1,worldcoin-wld,176982567.0,1455877553.0,,30,30,30,30,0.07901098615591037,0.4565001979161735,110246861.29202999,115030321.18478368,2026-08-05,2026-09-03,worldcoin-wld,Worldcoin,2026-08-05,2026-09-03,22982386.0,29.0,0.0009501532186593031,0.051111160077883314,0.000513804987010779,0.025821937640002356,0.051111160077883314,0.025821937640002356,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,21.098874684970166,-2.5806420820907174,-4.346197693104345,1.7655556110136272,0.012955981661685179,200000000.0,-0.041698749280641,-0.0155202636207481,True,True,10000
WLFI,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0396408014325673,0.038254462865146,0.0396408014325673,ok,9584260.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,1842448738.0,0.010693647479149025,0.0660749605157944,False,ok,True,world-liberty-financial,WLFI-USDT-SWAP,WLFIUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,no,World Liberty Financial,markets_max_mcap,3,"world-liberty-financial,stupid-world-liberty-financial,we-lack-financial-intelligence",32442763.0,1842448738.0,,30,30,30,30,0.01419022227676672,0.804785131248741,19702497.302575,26144757.12576833,2026-08-05,2026-09-03,world-liberty-financial,World Liberty Financial,2026-08-05,2026-09-03,11651920.0,29.0,0.0660749605157944,0.05255582069495136,0.03397401632765078,0.03368327241238292,0.0660749605157944,0.03397401632765078,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,21.334361359659724,-4.538105407357544,-4.42028385673513,-0.11782155062241362,0.012030816771618765,200000000.0,-0.0206947908848655,-0.0201721254956958,True,True,10000
WOO,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1007361187698885,0.1007361187698885,0.0898037614526861,ok,2094256.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,21831448.0,0.018689032049962973,0.12067179824561433,False,ok,True,woo-network,WOO-USDT-SWAP,WOOUSDT,1e-05,1.0,1.0,1e-06,0.1,0.1,5,yes,WOO,markets_max_mcap,2,"woo-network,woo",10240940.0,21831448.0,,30,30,30,30,0.021948893239558214,0.5458704003766692,408008.6313691,479176.12141696666,2026-08-05,2026-09-03,woo-network,WOO,2026-08-05,2026-09-03,2233967.0,29.0,0.12067179824561433,0.017982249680443714,0.09310572771046899,0.00030476808971838324,0.12067179824561433,0.09310572771046899,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,16.89886205706386,-3.9798184485849077,-3.024837054704567,-0.9549813938803409,0.048565734183210876,200000000.0,-0.0957764542316848,-0.1544128340694496,True,True,10000
XLM,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0357271602676567,0.0357271602676567,0.0311457925723043,ok,18304883.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,6449633416.0,0.0034638245064198235,0.052184966207082684,False,ok,True,stellar,XLM-USDT-SWAP,XLMUSDT,1e-05,0.1,0.1,1e-05,1.0,1.0,5,no,Stellar,markets_max_mcap,1,stellar,164231956.0,6449633416.0,,30,30,30,30,0.004961645404547491,0.8117158226968584,22340398.283765003,32000793.999512337,2026-08-05,2026-09-03,stellar,Stellar,2026-08-05,2026-09-03,19823563.0,29.0,0.037638239758966734,0.052184966207082684,0.01728787869124286,0.031049986519773587,0.052184966207082684,0.031049986519773587,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,22.587289131410255,-5.665381951684306,-4.814465871653117,-0.8509160800311886,0.008111553531702136,200000000.0,-0.038308362677703,-0.016494824354023,True,True,10000
XPL,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0476433320326352,0.0459546908011668,0.0476433320326352,ok,13899426.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,268713682.0,0.10407738683665166,0.12943444366628742,False,ok,True,plasma,XPL-USDT-SWAP,XPLUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Plasma,markets_max_mcap,2,"plasma,pulse-2",109999810.0,268713682.0,,30,30,30,30,0.15048259009344753,0.6740049825598213,27967017.829815,40436730.860906996,2026-08-05,2026-09-03,plasma,Plasma,2026-08-05,2026-09-03,14970036.0,29.0,0.043265176715177864,0.12943444366628742,0.013659052069104076,0.09630585022239584,0.12943444366628742,0.09630585022239584,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.409156991530168,-2.262620552350462,-3.8145977556936126,1.5519772033431507,0.022046580781905148,200000000.0,-0.0513798937878577,0.0248630685861693,True,True,10000
XRP,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0177198698415893,0.0173982195816141,0.0177198698415893,ok,37738938.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,91714520384.0,0.006666360497038229,0.03181938774711313,False,ok,True,ripple,XRP-USDT-SWAP,XRPUSDT,0.0001,0.01,0.01,0.0001,0.1,0.1,5,no,XRP,markets_max_mcap,5,"ripple,binance-peg-xrp,harrypotterobamapacman8inu,near-intents-bridged-xrp,warioxrpdumbledoreyugioh69inu",3844326789.0,91714520384.0,,30,30,30,30,0.010451705503503838,0.9545562581875445,611402055.6927049,958573157.4486679,2026-08-05,2026-09-03,ripple,XRP,2026-08-05,2026-09-03,40717149.0,29.0,0.02693314005388335,0.03181938774711313,0.013648418908123065,0.01961531848728402,0.03181938774711313,0.01961531848728402,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,25.241946550281835,-5.010681220595127,-5.64964427050509,0.6389630499099628,0.0035187682819635955,200000000.0,-0.0087979330175607,-0.0081046975928347,True,True,10000
XTZ,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0547837632381158,0.0547837632381158,0.054281467070841,ok,2878905.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,252945596.0,0.0029685913757320367,0.10058168394762769,False,ok,True,tezos,XTZ-USDT-SWAP,XTZUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Tezos,markets_max_mcap,2,"tezos,binance-peg-tezos-token",8592344.0,252945596.0,,30,30,30,30,0.0039798024126922,0.6607538045787117,750892.114815,1006673.4932406667,2026-08-05,2026-09-03,tezos,Tezos,2026-08-05,2026-09-03,3088222.0,29.0,0.10058168394762769,0.0009333121001354646,0.05092820789018812,0.00024488369112093093,0.10058168394762769,0.05092820789018812,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.34868498799521,-5.819667722941194,-3.7955727354674,-2.024094987473794,0.02247003274594807,200000000.0,-0.0359402289863005,-0.0966860173138619,True,True,10000
YB,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1604411855031869,0.1416760438042794,0.1604411855031869,ok,2916094.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,24222533.0,0.0265840458013619,0.21482143302180698,False,ok,True,yield-basis,YB-USDT-SWAP,YBUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Yield Basis,markets_max_mcap,1,yield-basis,7574902.0,24222533.0,,30,30,30,30,0.04626802577046752,1.2081145665027717,643932.926697,1120728.78107,2026-08-05,2026-09-03,yield-basis,Yield Basis,2026-08-05,2026-09-03,3112529.0,29.0,0.21482143302180698,0.18409551020408368,0.14617815680880403,0.05529612924941107,0.21482143302180698,0.14617815680880403,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.002793873610067,-3.6274440250392916,-3.057534911503632,-0.5699091135356595,0.04700342011554914,200000000.0,-0.0160217922384536,-0.1860792701728004,True,True,10000
YFI,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0552686533314446,0.0552686533314446,0.0543477382051674,ok,2275065.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,83249081.0,0.00843992413501838,0.08634658385964925,False,ok,True,yearn-finance,YFI-USDT-SWAP,YFIUSDT,1.0,1.0,1.0,1.0,0.0001,0.0001,5,yes,yearn.finance,markets_max_mcap,2,"yearn-finance,yfi",16389526.0,83249081.0,,30,30,30,30,0.010164884007548383,0.6269915582207812,702615.92795,846217.2521,2026-08-05,2026-09-03,yearn-finance,yearn.finance,2026-08-05,2026-09-03,2444060.0,29.0,0.08634658385964925,0.04574773584905652,0.04382362571150255,0.0006753501113150834,0.08634658385964925,0.04382362571150255,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.237347647724857,-4.774781959156568,-3.4459363063623822,-1.328845652794186,0.03187490339152103,200000000.0,-0.0484717744853324,-0.0856853132620065,True,True,10000
YGG,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0648531803025457,0.0641079314723229,0.0648531803025457,ok,2882957.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,22012200.0,0.05501840867927785,0.15969124560375172,False,ok,True,yield-guild-games,YGG-USDT-SWAP,YGGUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Yield Guild Games,markets_max_mcap,1,yield-guild-games,2740348.0,22012200.0,,30,30,30,30,0.07270891852677304,0.7311655490028401,1211076.21553,1600483.256395033,2026-08-05,2026-09-03,yield-guild-games,Yield Guild Games,2026-08-05,2026-09-03,3136448.0,29.0,0.15969124560375172,0.00040041539759126383,0.10934515306122426,-0.05090827642852546,0.15969124560375172,0.10934515306122426,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,16.907107403073628,-2.9000874464907094,-3.027431112540228,0.1273436660495184,0.0484399151214243,200000000.0,0.0220432860780157,-0.1599183571379576,True,True,10000
ZAMA,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0697906152079387,0.0697906152079387,0.0656350397456097,ok,6418956.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,136803317.0,0.052493957436134386,0.23622091673970255,False,ok,True,zama,ZAMA-USDT-SWAP,ZAMAUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Zama,markets_max_mcap,1,zama,12316392.0,136803317.0,,30,30,30,30,0.07301077787013015,0.8780552211957491,7181347.49972,9988116.589384,2026-08-05,2026-09-03,zama,Zama,2026-08-05,2026-09-03,8821668.0,29.0,0.23622091673970255,0.06279438706877885,0.15970802581113328,0.020385202911992754,0.23622091673970255,0.15970802581113328,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.734054809934793,-2.9470572124632475,-3.6022047157939605,0.655147503330713,0.02726354776327596,200000000.0,0.0003416426816479,-0.062336006301808,True,True,10000
ZBT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1895734035300633,0.185441438389654,0.1895734035300633,ok,8876450.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,27216434.0,0.11981063384628199,0.7584909375000014,True,ok,True,zerobase,ZBT-USDT-SWAP,ZBTUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,ZEROBASE,markets_max_mcap,1,zerobase,3322155.0,27216434.0,,30,30,30,30,0.5501469119773357,2.5089477307128987,3260818.2085755,14973037.120134966,2026-08-05,2026-09-03,zerobase,ZEROBASE,2026-08-05,2026-09-03,9357836.0,29.0,0.7584909375000014,0.10989080591420199,0.40058094447797227,0.06120944980350108,0.7584909375000014,0.40058094447797227,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.119331539992693,-2.1218428339154616,-3.0941986787089535,0.9723558447934919,0.045311306831475794,200000000.0,0.0692803185215974,-0.1435565179348769,True,True,10000
ZEC,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0473257666728717,0.0471548419559817,0.0473257666728717,ok,30144709.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,16298285590.0,0.036584667027187,0.13865517297422747,False,ok,True,zcash,ZEC-USDT-SWAP,ZECUSDT,0.01,1.0,1.0,0.01,0.01,0.01,5,no,Zcash,markets_max_mcap,4,"zcash,binance-peg-zcash-token,near-intents-bridged-zec,omnibridge-bridged-zcash-solana",860717770.0,16298285590.0,,30,30,30,30,0.04045033067044793,0.8075365893232339,596267351.42415,659271041.4768966,2026-08-05,2026-09-03,zcash,Zcash,2026-08-05,2026-09-03,32361486.0,29.0,0.13865517297422747,0.05755913168919455,0.11023376495900968,0.035922418651115166,0.13865517297422747,0.11023376495900968,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,23.514325760699872,-3.3081260600354634,-5.106119688158126,1.7979936281226623,0.006059550308587136,200000000.0,0.0214640489627909,-0.0256752850560025,True,True,10000
