base_coin,filter_decision,filter_reason,cap_cutoff_usd,market_cap_usd,median_rel_vol,fitted_median_rel_vol,log_residual,p99_max,p99_max_clean,p95_max,had_entry_tail,had_soft_tail,spread_n_ticks,spread_joined,spread_window_start,spread_window_end,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,log_cap,log_median_rel_vol,log_fitted
DYDX,kept,kept_cap_le_cutoff,200000000.0,98102680.0,0.027155231599279447,0.03027030708432301,-0.10859754758274454,0.06882808480763881,0.06882808480763881,0.04206938661075615,False,False,6109420.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,dydx-chain,DYDX-USDT-SWAP,DYDXUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,dYdX,markets_max_mcap,2,"dydx-chain,dydx-wormhole",2482071.0,98102680.0,,30,30,30,30,0.033380262767371896,0.5286721072600029,2664000.99591,3274693.2365834,2026-08-05,2026-09-03,dydx-chain,dYdX,2026-08-05,2026-09-03,29.0,0.06882808480763881,0.06528465882806454,0.04206938661075615,0.025039589526939247,18.401525243224615,-3.6061855587421774,-3.497588011159433
EDEN,kept,kept_cap_le_cutoff,200000000.0,25982469.0,0.2770977221737473,0.04597759037674689,1.7962161195408441,1.041599528301894,1.041599528301894,0.31486832288868954,True,True,9615046.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,openeden,EDEN-USDT-SWAP,EDENUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,OpenEden,markets_max_mcap,3,"openeden,eden,edenlayer",4614661.0,25982469.0,,30,30,30,30,0.8251739262564308,1.7015732556364145,7199682.97635,21440055.958566003,2026-08-05,2026-09-03,openeden,OpenEden,2026-08-05,2026-09-03,29.0,1.041599528301894,0.09164686559679122,0.31486832288868954,0.04367831394396265,17.072932599333253,-1.2833850473788662,-3.0796011669197103
EDGE,dropped,dropped_large_cap,200000000.0,220756362.0,0.011387127594990897,0.023453164646940715,-0.7225218796614339,0.1906702871972321,0.1906702871972321,0.1098744660719108,False,True,4416675.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,edgex,EDGE-USDT-SWAP,EDGEUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,edgeX,markets_max_mcap,4,"edgex,definitive,edge,edge-2",45615748.0,220756362.0,,30,30,30,30,0.03868909692662296,2.420652157431166,2513780.8614999996,8540864.286586666,2026-08-05,2026-09-03,edgex,edgeX,2026-08-05,2026-09-03,29.0,0.10180405269275508,0.1906702871972321,0.05650729838709741,0.1098744660719108,19.21257021696511,-4.47527171989539,-3.752749840233956
EGLD,kept,kept_cap_le_cutoff,200000000.0,144332789.0,0.015621291117432781,0.026807846925585504,-0.5400598414295033,0.08675048927038612,0.08675048927038612,0.056601421239637385,False,False,4174377.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,elrond-erd-2,EGLD-USDT-SWAP,EGLDUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,MultiversX,markets_max_mcap,1,elrond-erd-2,44501732.0,144332789.0,,30,30,30,30,0.03444936538271056,2.0685257633799417,2254664.5147599997,4972172.984966666,2026-08-05,2026-09-03,elrond-erd-2,MultiversX,2026-08-05,2026-09-03,29.0,0.034374143876338144,0.08675048927038612,0.0006798978279058439,0.056601421239637385,18.787632225928956,-4.159120480020332,-3.6190606385908284
EIGEN,kept,kept_cap_le_cutoff,200000000.0,192648787.0,0.019724543127800746,0.02447989772888243,-0.21598857551865702,0.06775632592988995,0.06775632592988995,0.04288771098821918,False,False,7005362.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,eigenlayer,EIGEN-USDT-SWAP,EIGENUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,EigenCloud (prev. EigenLayer),markets_max_mcap,1,eigenlayer,22797947.0,192648787.0,,30,30,30,30,0.02462118507284796,0.6459514976600677,3799909.3077,4743241.438786668,2026-08-05,2026-09-03,eigenlayer,EigenCloud (prev. EigenLayer),2026-08-05,2026-09-03,29.0,0.06775632592988995,0.05033441377347801,0.04288771098821918,0.0008813631234125699,19.076379332624196,-3.9258915746071263,-3.7099029990884693
ENA,dropped,dropped_large_cap,200000000.0,1685299997.0,0.08159832388073932,0.012373033655236681,1.886289321799055,0.11368564549483055,0.11368564549483055,0.06987185477061669,False,False,22317819.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ethena,ENA-USDT-SWAP,ENAUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,no,Ethena,markets_max_mcap,1,ethena,809491587.0,1685299997.0,,30,30,30,30,0.1174213098699956,1.069537950807571,137517654.991415,197890133.17163965,2026-08-05,2026-09-03,ethena,Ethena,2026-08-05,2026-09-03,29.0,0.039551942407440935,0.11368564549483055,0.019405101300359794,0.06987185477061669,21.24520942466615,-2.5059465579002524,-4.3922358796993075
ENJ,kept,kept_cap_le_cutoff,200000000.0,52413896.0,0.011665256153034303,0.03686923739699147,-1.1507626641243602,0.09756618279569945,0.09756618279569945,0.04377163852407812,False,False,2239370.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,enjincoin,ENJ-USDT-SWAP,ENJUSDT,1e-05,1.0,1.0,1e-06,0.1,0.1,5,yes,Enjin Coin,markets_max_mcap,1,enjincoin,2948070.0,52413896.0,,30,30,30,30,0.014924373903406899,0.8066760243089961,611421.5228185,782244.5816382833,2026-08-05,2026-09-03,enjincoin,Enjin Coin,2026-08-05,2026-09-03,29.0,0.09756618279569945,0.08253104470115567,0.04377163852407812,0.03967126785714331,17.77468230497409,-4.4511404146384566,-3.3003777505140963
ENS,dropped,dropped_large_cap,200000000.0,244829871.0,0.008916846493580025,0.022701754364102322,-0.934499854288414,0.1595821832529596,0.1595821832529596,0.1170524763193513,False,True,5257205.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ethereum-name-service,ENS-USDT-SWAP,ENSUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,yes,Ethereum Name Service,markets_max_mcap,1,ethereum-name-service,22111137.0,244829871.0,,30,30,30,30,0.020697521812973553,1.4372153986565706,2183110.37675,5067371.59549,2026-08-05,2026-09-03,ethereum-name-service,Ethereum Name Service,2026-08-05,2026-09-03,29.0,0.0007656779605227978,0.1595821832529596,-0.022722776423526315,0.1170524763193513,19.316074123217184,-4.719812927007291,-3.7853130727188766
ENSO,kept,kept_cap_le_cutoff,200000000.0,17953127.0,0.21153435882144656,0.05164800981668359,1.4099357756322854,0.18329819477434708,0.18329819477434708,0.12309791874554463,False,True,5134223.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,enso,ENSO-USDT-SWAP,ENSOUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Enso,markets_max_mcap,1,enso,43174610.0,17953127.0,,30,30,30,30,0.28078136676180887,0.8586531647285162,3797703.2087850003,5040903.5367083335,2026-08-05,2026-09-03,enso,Enso,2026-08-05,2026-09-03,29.0,0.18329819477434708,0.023699656125269274,0.12309791874554463,-0.03347458863126334,16.70327486385457,-1.5533678406333884,-2.963303616265674
ESP,kept,kept_cap_le_cutoff,200000000.0,55299266.0,0.08824496558326832,0.03625286131339445,0.8895983360021114,0.2878639766839384,0.2878639766839384,0.18422505102040912,False,True,5592202.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,espresso,ESP-USDT-SWAP,ESPUSDT,1e-05,1.0,1.0,1e-05,10.0,10.0,5,yes,Espresso,markets_max_mcap,2,"espresso,spain-coin",1631993.0,55299266.0,,30,30,30,30,0.13593009640007397,0.8392056341391833,4879881.82495,7516834.558233333,2026-08-05,2026-09-03,espresso,Espresso,2026-08-05,2026-09-03,29.0,0.2878639766839384,0.04798786317270498,0.18422505102040912,0.0008722689537395425,17.828270193348416,-2.427638632011075,-3.3172369680131863
ETC,dropped,dropped_large_cap,200000000.0,1205416801.0,0.008784179793467139,0.013748785688646249,-0.4479981538111213,0.051433961221228924,0.051433961221228924,0.032710259156135846,False,False,9846877.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ethereum-classic,ETC-USDT-SWAP,ETCUSDT,0.001,0.01,0.01,0.001,0.1,0.1,5,no,Ethereum Classic,markets_max_mcap,1,ethereum-classic,42536708.0,1205416801.0,,30,30,30,30,0.012653424870656,1.0877705644003066,10588597.90605,15252650.929280005,2026-08-05,2026-09-03,ethereum-classic,Ethereum Classic,2026-08-05,2026-09-03,29.0,0.051433961221228924,0.04686418381618429,0.032710259156135846,0.02579402166431943,20.910091237027913,-4.73480292613355,-4.286804772322428
ETH,dropped,dropped_large_cap,200000000.0,306063942965.0,0.02492597048155279,0.0024084221754752115,2.336938417039573,0.02622122542615247,0.02622122542615247,0.018164416862499987,False,False,51687435.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ethereum,ETH-USDT-SWAP,ETHUSDT,0.01,0.01,0.01,0.01,0.01,0.01,5,no,Ethereum,markets_max_mcap,14,"ethereum,anubis-bridged-eth-anubis,bifrost-bridged-eth-bifrost,bridged-binance-peg-ethereum-opbnb,bridged-wrapped-ether-eclipse,bridged-wrapped-ether-starkgate,ethereum-wormhole,immutable-zkevm-bridged-eth,krown-bridged-eth-krown,near-intents-bridged-eth,nova-eth,osmosis-alleth,the-infinite-garden,the-ticker-is-eth",15389993657.0,306063942965.0,,30,30,30,30,0.027606188352768887,0.5961303274236065,7628940807.813246,8449258857.4829035,2026-08-05,2026-09-03,ethereum,Ethereum,2026-08-05,2026-09-03,29.0,0.018918728551642533,0.02622122542615247,0.012828309105922104,0.018164416862499987,26.447059881006776,-3.6918450278219015,-6.0287834448614745
ETHFI,dropped,dropped_large_cap,200000000.0,578270947.0,0.024159239353771303,0.017323130338487123,0.3326242665874015,0.10522362290227073,0.10522362290227073,0.06959611079310614,False,False,9595742.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ether-fi,ETHFI-USDT-SWAP,ETHFIUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Ether.fi,markets_max_mcap,1,ether-fi,61320958.0,578270947.0,,30,30,30,30,0.02887994312870606,0.6372808549382456,13970586.219905,16700432.062343,2026-08-05,2026-09-03,ether-fi,Ether.fi,2026-08-05,2026-09-03,29.0,0.10522362290227073,0.06916469787437377,0.06959611079310614,0.02897143900064874,20.175553083235975,-3.723088390112664,-4.055712656700066
EWT,kept,kept_cap_le_cutoff,200000000.0,22280133.0,0.01020489186711767,0.04825588842929797,-1.5536506601873246,0.07611280615815313,0.07611280615815313,0.0006929346581799356,False,False,2399581.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,energy-web-token,EWT-USDT-SWAP,EWTUSDT,0.01,0.01,0.01,0.01,0.01,0.01,5,yes,Energy Web Token,markets_max_mcap,2,"energy-web-token,ishares-msci-taiwan-etf-robinhood-token",231589.0,22280133.0,,30,30,30,30,0.022934308782028668,1.1345386862584848,227366.34805,510979.4499266667,2026-08-05,2026-09-03,energy-web-token,Energy Web Token,2026-08-05,2026-09-03,29.0,0.009839280309399604,0.07611280615815313,-0.048789358500888676,0.0006929346581799356,16.919205942484894,-4.58488807884529,-3.031237418657965
FARTCOIN,kept,kept_cap_le_cutoff,200000000.0,174339453.0,0.14267376082108046,0.02526122275042916,1.731290108719398,0.07648767094232926,0.07648767094232926,0.04502046570015468,False,False,15539458.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,fartcoin,FARTCOIN-USDT-SWAP,FARTCOINUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,Fartcoin,markets_max_mcap,2,"fartcoin,based-fartcoin",36830846.0,174339453.0,,30,30,30,30,0.2288722563182261,0.7490713946711325,24873665.419,39901463.97339535,2026-08-05,2026-09-03,fartcoin,Fartcoin,2026-08-05,2026-09-03,29.0,0.06572375743027013,0.07648767094232926,0.0320189604163813,0.04502046570015468,18.97651483599546,-1.9471946479233107,-3.6784847566427086
FIL,dropped,dropped_large_cap,200000000.0,662219344.0,0.04685706658652061,0.01659988973092237,1.0377057789758966,0.04656970063412492,0.04656970063412492,0.027543962780754043,False,False,14170887.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,filecoin,FIL-USDT-SWAP,FILUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,no,Filecoin,markets_max_mcap,2,"filecoin,binance-peg-filecoin",111173751.0,662219344.0,,30,30,30,30,0.06616153523216169,1.0416447312551405,31029655.89669,43813448.459474996,2026-08-05,2026-09-03,filecoin,Filecoin,2026-08-05,2026-09-03,29.0,0.042094018808436565,0.04656970063412492,0.026748979894783805,0.027543962780754043,20.31110739436928,-3.0606534473813256,-4.098359226357222
FLOW,kept,kept_cap_le_cutoff,200000000.0,46932674.0,0.02095546400499149,0.03817300026646459,-0.5997290423481356,0.10090583379966504,0.10090583379966504,0.06561090768329453,False,False,2168656.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,flow,FLOW-USDT-SWAP,FLOWUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Flow,markets_max_mcap,6,"flow,flow-agent,flow-state,pulsechain-flow,robinflow,stake-flow",3939780.0,46932674.0,,30,30,30,30,0.02432617304234998,0.5356071040266971,983495.9606649999,1141692.3490642002,2026-08-05,2026-09-03,flow,Flow,2026-08-05,2026-09-03,29.0,0.07896948101265887,0.10090583379966504,0.03617760851981647,0.06561090768329453,17.664224664625973,-3.865355854925343,-3.2656268125772074
FOGO,kept,kept_cap_le_cutoff,200000000.0,26204263.0,0.039700780131652624,0.04585480158842244,-0.1441090788957089,0.11977923535791837,0.11977923535791837,0.07873796864899833,False,False,4020810.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,fogo,FOGO-USDT-SWAP,FOGOUSDT,1e-06,1.0,1.0,1e-05,10.0,10.0,5,yes,Fogo,markets_max_mcap,1,fogo,1279034.0,26204263.0,,30,30,30,30,0.04648369713079382,0.7087926826306912,1040329.6838749999,1218071.0248276668,2026-08-05,2026-09-03,fogo,Fogo,2026-08-05,2026-09-03,29.0,0.11977923535791837,0.07231755524861977,0.07873796864899833,0.030274758076521927,17.081432665419165,-3.2263844408107136,-3.0822753619150047
GALA,kept,kept_cap_le_cutoff,200000000.0,90330530.0,0.06640851294365813,0.031066647514262986,0.7596904387178132,0.10245236165422444,0.10245236165422444,0.055951455345977466,False,False,7921353.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,gala,GALA-USDT-SWAP,GALAUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GALA,markets_max_mcap,1,gala,29133967.0,90330530.0,,30,30,30,30,0.13265510874851946,1.356178891022686,5998716.170712499,11982806.280461403,2026-08-05,2026-09-03,gala,GALA,2026-08-05,2026-09-03,29.0,0.06193901542257807,0.10245236165422444,0.055951455345977466,0.05169344311437056,18.318986056483993,-2.7119300237347588,-3.471620462452572
GAS,kept,kept_cap_le_cutoff,200000000.0,80845340.0,0.008289345664017246,0.03217007712878406,-1.3560657035115087,0.3292759550561791,0.3292759550561791,0.14978668457406027,False,True,4603933.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,gas,GAS-USDT-SWAP,GASUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Gas,markets_max_mcap,3,"gas,gas-2,gas-town",1761184.0,80845340.0,,30,30,30,30,0.02477529993231521,1.441222068072053,670154.9685849999,2002967.5466299995,2026-08-05,2026-09-03,gas,Gas,2026-08-05,2026-09-03,29.0,0.3292759550561791,0.015382311337951397,0.14978668457406027,-0.03851825917821552,18.208048504725785,-4.7927842437080015,-3.436718540196493
GIGGLE,kept,kept_cap_le_cutoff,200000000.0,38334097.0,0.4304404685812737,0.04068246654393145,2.359011827759296,0.16104280077262667,0.16104280077262667,0.1055813685753709,False,True,7085290.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,giggle-fund,GIGGLE-USDT-SWAP,GIGGLEUSDT,0.01,1.0,1.0,0.01,0.001,0.001,5,yes,Giggle Fund,markets_max_mcap,1,giggle-fund,10557534.0,38334097.0,,30,30,30,30,0.460800830995306,0.693030705296707,16500546.67532,17664383.753054664,2026-08-05,2026-09-03,giggle-fund,Giggle Fund,2026-08-05,2026-09-03,29.0,0.16104280077262667,0.14716366186269972,0.1055813685753709,0.026674965698919445,17.46185031920011,-0.8429462490405721,-3.201958076799868
GLM,kept,kept_cap_le_cutoff,200000000.0,108295806.0,0.0036141950122703737,0.02934339994118386,-2.0941984958064577,0.10970633832627769,0.10970633832627769,0.07882848967057536,False,False,4426068.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,golem,GLM-USDT-SWAP,GLMUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Golem,markets_max_mcap,1,golem,7461312.0,108295806.0,,30,30,30,30,0.004542892123787941,0.5968723774041355,391402.161895,491976.16411666665,2026-08-05,2026-09-03,golem,Golem,2026-08-05,2026-09-03,29.0,0.10970633832627769,0.0001875180446193227,0.07882848967057536,-0.04038402379903027,18.500376985459585,-5.622886128038135,-3.5286876322316774
GMT,kept,kept_cap_le_cutoff,200000000.0,23339479.0,0.06434873758548766,0.047555811270458215,0.3024133204949089,0.1063707334905664,0.1063707334905664,0.05427717486911006,False,False,3793310.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,stepn,GMT-USDT-SWAP,GMTUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GMT,markets_max_mcap,1,stepn,13525356.0,23339479.0,,30,30,30,30,0.08443456912927377,0.8800688220058518,1501866.0095529999,1970658.8530667336,2026-08-05,2026-09-03,stepn,GMT,2026-08-05,2026-09-03,29.0,0.061837215648393624,0.1063707334905664,0.029585138338581996,0.05427717486911006,16.96565686237988,-2.7434379630735752,-3.045851283568484
GMX,kept,kept_cap_le_cutoff,200000000.0,76894457.0,0.0061114867124297395,0.03268119849169554,-1.6766298748303434,0.13791311623699673,0.13791311623699673,0.092617644032922,False,False,3517711.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,gmx,GMX-USDT-SWAP,GMXUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,GMX,markets_max_mcap,2,"gmx,general-motors-xstock",1727577.0,76894457.0,,30,30,30,30,0.007722624948722463,0.7336500247629182,469939.45221499994,593827.0520466666,2026-08-05,2026-09-03,gmx,GMX,2026-08-05,2026-09-03,29.0,0.13791311623699673,-0.013049144352727898,0.092617644032922,-0.05991901088929259,18.157944351253754,-5.097585210940641,-3.420955336110298
GPS,kept,kept_cap_le_cutoff,200000000.0,58387565.0,0.0997934911180146,0.03563831892267873,1.0296815287170364,0.3692091800128119,0.3692091800128119,0.22969077116814648,False,True,11633448.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,goplus-security,GPS-USDT-SWAP,GPSUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GoPlus Security,markets_max_mcap,1,goplus-security,10908717.0,58387565.0,,30,30,30,30,0.5555150274211873,2.2727005105842535,5826698.94923,32435169.772031363,2026-08-05,2026-09-03,goplus-security,GoPlus Security,2026-08-05,2026-09-03,29.0,0.3692091800128119,0.2992779862306363,0.22969077116814648,0.21282372987071976,17.88261349704386,-2.3046523170499578,-3.334333845766994
GRAM,held_out,held_out_no_metrics,200000000.0,,,,,0.13417446475327316,0.13417446475327316,0.0723694616108021,False,False,5612714.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,missing_market_cap,False,gram-2,GRAM-USDT-SWAP,GRAMUSDT,0.001,1.0,1.0,0.0001,0.1,0.1,5,no,,override,1,blockgram,,,override id not in top markets pages,30,0,30,0,,0.7641794779441148,10787875.222905,14090865.005552333,2026-08-05,2026-09-03,gram-2,,2026-08-05,2026-09-03,29.0,0.13417446475327316,0.0009170032453468189,0.0723694616108021,-0.013992954506729691,,,
GRASS,dropped,dropped_large_cap,200000000.0,238427052.0,0.020744097230816744,0.022891814219544625,-0.0985176535919674,0.15587205645161323,0.15587205645161323,0.10966791770737436,False,True,6587104.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,grass,GRASS-USDT-SWAP,GRASSUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,Grass,markets_max_mcap,2,"grass,grass-2",11881898.0,238427052.0,,30,30,30,30,0.038545713987650485,1.0263738026480467,4945953.949145,9190340.953310667,2026-08-05,2026-09-03,grass,Grass,2026-08-05,2026-09-03,29.0,0.014626266666663302,0.15587205645161323,-0.026874861586060228,0.10966791770737436,19.28957395987224,-3.875493543578936,-3.7769758899869688
GRT,kept,kept_cap_le_cutoff,200000000.0,189171754.0,0.006209522382535504,0.024620572676894274,-1.3774983991605394,0.07624952106336629,0.07624952106336629,0.06701211732174614,False,False,3732107.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,the-graph,GRT-USDT-SWAP,GRTUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,The Graph,markets_max_mcap,1,the-graph,20991793.0,189171754.0,,30,30,30,30,0.006657489541082862,0.5406015830180491,1174666.2406065,1259408.9737232998,2026-08-05,2026-09-03,the-graph,The Graph,2026-08-05,2026-09-03,29.0,0.07624952106336629,0.060362057840559986,0.06701211732174614,0.000659104449095138,19.05816591168217,-5.081671297019433,-3.7041728978588937
H,kept,kept_cap_le_cutoff,200000000.0,157279114.0,0.0596783739216003,0.026093066788674242,0.827300070142992,0.21002261319237056,0.21002261319237056,0.1398081360490238,False,True,17224262.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,humanity,H-USDT-SWAP,HUSDT,1e-05,0.1,0.1,1e-05,10.0,10.0,5,yes,Humanity,markets_max_mcap,3,"humanity,h,h-2",6526942.0,157279114.0,,30,30,30,30,0.1884704470559263,1.6042544236686445,9386161.77535,29642464.92814,2026-08-05,2026-09-03,humanity,Humanity,2026-08-05,2026-09-03,29.0,0.15329125986471298,0.21002261319237056,0.06938454776372208,0.1398081360490238,18.87353258108175,-2.8187855700798066,-3.6460856402227986
HBAR,dropped,dropped_large_cap,200000000.0,3484745349.0,0.002899658509356978,0.009845076202399659,-1.2223784776098334,0.05005066261574138,0.05005066261574138,0.02916011436134094,False,False,10166456.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,hedera-hashgraph,HBAR-USDT-SWAP,HBARUSDT,1e-05,0.1,0.1,1e-05,1.0,1.0,5,no,Hedera,markets_max_mcap,1,hedera-hashgraph,74899145.0,3484745349.0,,30,30,30,30,0.004208328528463826,0.7620234839454939,10104571.50417,14664953.266628336,2026-08-05,2026-09-03,hedera-hashgraph,Hedera,2026-08-05,2026-09-03,29.0,0.04356817314411724,0.05005066261574138,0.024807075152336277,0.02916011436134094,21.97166080790088,-5.843162304317565,-4.620783826707732
HMSTR,kept,kept_cap_le_cutoff,200000000.0,11425186.0,0.14091089211930555,0.05953933690674228,0.8614905012272596,0.24468435246317977,0.24468435246317977,0.15983386109897119,False,True,4181952.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,hamster-kombat,HMSTR-USDT-SWAP,HMSTRUSDT,1e-07,1.0,1.0,1e-07,10.0,10.0,5,yes,Hamster Kombat,markets_max_mcap,1,hamster-kombat,4577266.0,11425186.0,,30,30,30,30,0.32794614893657453,1.1429297948419492,1609933.151889,3746845.7495840667,2026-08-05,2026-09-03,hamster-kombat,Hamster Kombat,2026-08-05,2026-09-03,29.0,0.1104938357289527,0.24468435246317977,0.05513027255946874,0.15983386109897119,16.25133077469955,-1.959627559166746,-2.8211180603940056
HOME,kept,kept_cap_le_cutoff,200000000.0,26374116.0,0.7431211641736163,0.045761688269165934,2.7874118652955064,2.1777760765550207,2.1777760765550207,1.0488877697841723,True,True,15975681.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,home,HOME-USDT-SWAP,HOMEUSDT,1e-05,1.0,1.0,1e-06,10.0,10.0,5,yes,HOME,markets_max_mcap,2,"home,hood-of-meme",10682977.0,26374116.0,,30,30,30,30,1.2075979678391877,1.0800900115623344,19599163.785970002,31849328.885155004,2026-08-05,2026-09-03,home,HOME,2026-08-05,2026-09-03,29.0,2.1777760765550207,-0.010735056051680977,1.0488877697841723,-0.06306048751651772,17.087893632611134,-0.2968961733016439,-3.0843080385971504
HUMA,kept,kept_cap_le_cutoff,200000000.0,37865856.0,0.03270594734858232,0.04084007086433617,-0.22210679099560782,0.11697500359453714,0.11697500359453714,0.0669909391534392,False,False,2970878.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,huma-finance,HUMA-USDT-SWAP,HUMAUSDT,1e-05,1.0,1.0,1e-06,1.0,1.0,5,yes,Huma Finance,markets_max_mcap,1,huma-finance,5767658.0,37865856.0,,30,30,30,30,0.0769742215693843,1.3162913363112718,1238438.692645,2914694.7896584,2026-08-05,2026-09-03,huma-finance,Huma Finance,2026-08-05,2026-09-03,29.0,0.11697500359453714,0.04695716867469934,0.0669909391534392,0.0008266131316362833,17.44956036690335,-3.4201983415129478,-3.19809155051734
HYPE,dropped,dropped_large_cap,200000000.0,18752905783.0,0.01883642431383936,0.005797921621624761,1.178292946642649,0.05917762214526488,0.05917762214526488,0.03395334421829158,False,False,31645658.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,hyperliquid,HYPE-USDT-SWAP,HYPEUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,no,Hyperliquid,override,5,"hyperliquid,hype-3,hyperbolic-protocol,superrarebears-hype,wormhole-bridged-hype",1418113836.0,18752905783.0,,30,30,30,30,0.03088266951798128,0.7702642937946583,353237690.44604003,579139791.798229,2026-08-05,2026-09-03,hyperliquid,Hyperliquid,2026-08-05,2026-09-03,29.0,0.05917762214526488,0.04479935003573417,0.03395334421829158,0.027315736605365598,23.654614552448766,-3.9719628201058073,-5.150255766748456
ICP,dropped,dropped_large_cap,200000000.0,1408448650.0,0.0087844348302084,0.013091686707095089,-0.3989960401796333,0.04597391020864321,0.04597391020864321,0.041040441409584544,False,False,7375851.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,internet-computer,ICP-USDT-SWAP,ICPUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,no,Internet Computer,markets_max_mcap,1,internet-computer,44162850.0,1408448650.0,,30,30,30,30,0.010424806350067739,0.5362908162394128,12372425.37762,14682804.430264335,2026-08-05,2026-09-03,internet-computer,Internet Computer,2026-08-05,2026-09-03,29.0,0.04597391020864321,0.04498124075248356,0.0009795228550885655,0.041040441409584544,21.065754687392122,-4.734773892911893,-4.33577785273226
